file_path,label
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_58986.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_47594.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_55699.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_32586.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_59351.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_53828.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_47638.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_43657.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_19386.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_59146.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_68738.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_68308.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_57663.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.010\galaxy_fits_92444.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_57324.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_62575.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_56586.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_10784.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_49463.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_27615.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_44441.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.010\galaxy_fits_96510.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_39359.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_70475.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_81086.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_42101.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_20487.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_31212.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_69695.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_69104.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_56043.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_66580.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_45018.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_62571.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_8373.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_37796.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_62406.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_50612.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_59287.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_24630.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_67976.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_49175.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_50068.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_61616.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_33046.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_51884.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_46972.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_33957.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_49853.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_59404.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_40761.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_67737.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_60323.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_60251.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_16557.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_9035.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_48627.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_26310.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_27056.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_21500.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_52464.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_45421.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_61896.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_50723.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_46345.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_39676.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_48698.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_57753.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_59715.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.010\galaxy_fits_16151.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_66710.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_92965.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_56630.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_42897.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.010\galaxy_fits_91091.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_51753.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_19445.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_94191.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.010\galaxy_fits_38722.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_74072.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_25058.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_34040.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_61135.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_50855.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_43787.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_43635.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_40325.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.010\galaxy_fits_22102.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_72302.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_12909.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.010\galaxy_fits_31235.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_53963.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_78687.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_50618.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_52928.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_66302.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_47808.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_20631.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_54974.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_69868.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_4454.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_39231.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_15950.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_66938.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_52539.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_88665.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_48024.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_66482.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_77214.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.010\galaxy_fits_81158.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_16550.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_42076.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_47307.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_52055.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_60836.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_41559.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_86244.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_23869.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_95255.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_40361.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_61594.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_47517.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_1339.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.010\galaxy_fits_51953.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_65512.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_71089.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_32060.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_66168.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_49423.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_75869.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_63368.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_41192.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_67743.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_53445.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_63245.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_11891.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.010\galaxy_fits_96797.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.010\galaxy_fits_24498.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_47780.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_54786.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_56034.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_21509.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_39331.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_67868.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_64520.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_60427.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_42833.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_50157.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_36025.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_5451.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_356.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_67061.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_62089.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_52153.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_47159.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_57991.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_65801.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_40931.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_46942.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_36242.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_40531.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_71643.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_37242.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_31195.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_17266.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_20206.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_54207.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_44797.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_57224.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_51378.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_54110.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_52185.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_82558.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_70853.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_31206.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_35898.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_51953.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_67383.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_48470.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_22654.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_52297.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_45950.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_31491.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_42743.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_62837.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_26631.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_14930.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_52722.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_51716.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_91254.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_66001.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_32834.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_54729.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_48632.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_50701.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_37806.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_40423.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_31369.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_59182.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_61292.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_61758.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_88978.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_27978.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.010\galaxy_fits_67630.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_66938.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_33450.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_90450.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_37424.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_36103.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.010\galaxy_fits_60508.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_83744.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_42830.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_41816.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_13751.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_59778.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_69936.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_47383.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_45331.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_58925.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_67597.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_32569.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_31746.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_45099.fits,1
